	L	s	dL	gs	utility
420	10.0	0.0	-10.0	0.0	50.229634477421264
421	10.0	0.05	-6.2000000000000135	0.06	108.2771188400616
422	10.0	0.1	-4.600000000000019	0.06	146.71977265464446
423	10.0	0.15	-3.9000000000000217	0.08	175.62179683019187
424	10.0	0.2	-3.000000000000025	0.08	198.6705795468032
425	10.0	0.25	-2.6000000000000263	0.1	217.96796953235406
426	10.0	0.3	-2.0000000000000284	0.1	234.459925295458
427	10.0	0.35	-1.8000000000000291	0.12	248.85063333623305
428	10.0	0.4	-1.6000000000000298	0.12	261.5921659404245
429	10.0	0.45	-1.300000000000031	0.12	272.9098675517102
430	10.0	0.5	-1.2000000000000313	0.14	283.0304239539557
431	10.0	0.55	-0.8000000000000327	0.14	292.2885742647507
432	10.0	0.6	-0.4000000000000341	0.14	300.7430041416486
433	10.0	0.65	-0.30000000000003446	0.16	308.52525822474695
434	10.0	0.7	-3.552713678800501e-14	0.16	315.76170645386065
435	10.0	0.75	-3.552713678800501e-14	0.16	322.4585658517208
436	10.0	0.8	-3.552713678800501e-14	0.18	328.70882775053997
437	10.0	0.85	-3.552713678800501e-14	0.18	334.5398709473526
438	10.0	0.9	-3.552713678800501e-14	0.18	339.9663737686484
439	10.0	0.95	-3.552713678800501e-14	0.2	345.0738856862172
440	10.0	1.0	-3.552713678800501e-14	0.2	349.8100924504814
