	L	s	dL	gs	utility
430	10.0	0.5	-3.800000000000022	0.08	971.7010402336219
431	10.0	0.55	-3.500000000000023	0.08	995.7702758059165
432	10.0	0.6	-3.200000000000024	0.08	1018.1592281745816
433	10.0	0.65	-2.9000000000000252	0.08	1038.9745101120307
434	10.0	0.7	-3.000000000000025	0.1	1058.5009649380395
435	10.0	0.75	-2.8000000000000256	0.1	1076.8409772334717
436	10.0	0.8	-2.5000000000000266	0.1	1093.978276375497
437	10.0	0.85	-2.2000000000000277	0.1	1109.9037228465586
438	10.0	0.9	-1.8000000000000291	0.1	1124.6036180746937
439	10.0	0.95	-1.8000000000000291	0.12	1138.2266226288243
440	10.0	1.0	-1.6000000000000298	0.12	1150.7249936414346
