	L	s	dL	gs	utility
897	6.8	0.52	6.217248937900877e-15	0.16	526.9515297760731
898	6.8	0.56	6.217248937900877e-15	0.16	539.9925488055111
899	6.8	0.6	6.217248937900877e-15	0.16	553.033567834949
900	6.8	0.64	6.217248937900877e-15	0.16	566.0745868643871
901	6.8	0.68	6.217248937900877e-15	0.16	579.1156058938252
902	6.8	0.72	6.217248937900877e-15	0.16	592.1566249232632
903	6.8	0.76	6.217248937900877e-15	0.16	605.1976439527011
904	6.8	0.8	6.217248937900877e-15	0.16	618.2386629821392
905	6.8	0.84	6.217248937900877e-15	0.16	618.2386629821392
906	6.8	0.88	6.217248937900877e-15	0.24	618.2386629821392
907	6.8	0.92	0.2000000000000064	0.32	618.2386629821392
908	6.8	0.96	0.2000000000000064	0.44	618.2386629821392
909	6.8	1.0	0.2000000000000064	0.56	618.2386629821392
910	7.0	0.0	-7.0	0.0	138.53109801961637
911	7.0	0.04	6.217248937900877e-15	0.08	174.47248540805649
912	7.0	0.08	6.217248937900877e-15	0.08	210.4138727964966
913	7.0	0.12	6.217248937900877e-15	0.08	246.3552601849367
914	7.0	0.16	6.217248937900877e-15	0.08	282.29664757337684
915	7.0	0.2	6.217248937900877e-15	0.08	318.238034961817
916	7.0	0.24	6.217248937900877e-15	0.08	354.179422350257
917	7.0	0.28	6.217248937900877e-15	0.08	390.1208097386972
918	7.0	0.32	6.217248937900877e-15	0.08	426.0621971271373
919	7.0	0.36	6.217248937900877e-15	0.08	462.0035845155774
920	7.0	0.4	6.217248937900877e-15	0.08	497.94497190401756
921	7.0	0.44	6.217248937900877e-15	0.12	511.3661073376113
922	7.0	0.48	6.217248937900877e-15	0.16	524.787242771205
923	7.0	0.52	6.217248937900877e-15	0.16	538.2083782047987
924	7.0	0.56	6.217248937900877e-15	0.16	551.6295136383925
925	7.0	0.6	6.217248937900877e-15	0.16	565.0506490719862
926	7.0	0.64	6.217248937900877e-15	0.16	578.47178450558
927	7.0	0.68	6.217248937900877e-15	0.16	591.8929199391737
928	7.0	0.72	6.217248937900877e-15	0.16	605.3140553727674
929	7.0	0.76	6.217248937900877e-15	0.16	618.7351908063611
930	7.0	0.8	6.217248937900877e-15	0.16	632.1563262399549
931	7.0	0.84	6.217248937900877e-15	0.16	632.1563262399549
932	7.0	0.88	6.217248937900877e-15	0.24	632.1563262399549
933	7.0	0.92	6.217248937900877e-15	0.32	632.1563262399549
934	7.0	0.96	6.217248937900877e-15	0.44	632.1563262399549
935	7.0	1.0	6.217248937900877e-15	0.56	632.1563262399549
