	L	s	dL	gs	utility
421	10.0	0.05	-6.000000000000014	0.06	121.07111240866324
422	10.0	0.1	-4.40000000000002	0.06	157.87929741949947
423	10.0	0.15	-3.7000000000000224	0.08	185.56711137040085
424	10.0	0.2	-3.1000000000000245	0.1	207.57265778153206
425	10.0	0.25	-2.400000000000027	0.1	226.0403226480057
426	10.0	0.3	-1.8000000000000291	0.1	241.78716834272296
427	10.0	0.35	-1.7000000000000295	0.12	255.5957023563547
428	10.0	0.4	-1.6000000000000298	0.12	267.79088674784
429	10.0	0.45	-1.1000000000000316	0.12	278.61926111361095
430	10.0	0.5	-1.000000000000032	0.14	288.37908109005605
431	10.0	0.55	-0.6000000000000334	0.14	297.2968928284249
432	10.0	0.6	-0.30000000000003446	0.14	305.45238756379274
433	10.0	0.65	-0.20000000000003482	0.16	313.01183582965456
434	10.0	0.7	-3.552713678800501e-14	0.16	320.02614940015286
435	10.0	0.75	-3.552713678800501e-14	0.16	326.53327617701
436	10.0	0.8	-3.552713678800501e-14	0.18	332.6393482420218
437	10.0	0.85	-3.552713678800501e-14	0.18	338.32190369105126
438	10.0	0.9	-3.552713678800501e-14	0.2	343.6434514278376
439	10.0	0.95	-3.552713678800501e-14	0.2	348.62616492436996
440	10.0	1.0	-3.552713678800501e-14	0.2	353.2489388065492
